model,case_id,level,context_length,depth_name,depth_ratio,near_gap_tokens,repeat,passkey_true,passkey_false,true_key_token_len,false_key_token_len,true_loss,false_loss,margin_false_minus_true,hit
Sigmoid,L1_256_near20,L1,256,near20,,20.0,0,94308,42999,5,5,2.28125,2.421875,0.140625,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,1,40798,68262,5,5,2.5,2.65625,0.15625,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,2,88023,32551,5,5,2.484375,2.421875,-0.0625,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,3,54576,52307,5,5,2.3125,2.28125,-0.03125,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,4,92789,36939,5,5,2.421875,2.546875,0.125,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,5,59974,93733,5,5,2.5,2.453125,-0.046875,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,6,76657,15930,5,5,2.65625,2.25,-0.40625,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,7,23276,98016,5,5,2.4375,2.421875,-0.015625,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,8,61085,14506,5,5,2.4375,2.1875,-0.25,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,9,59495,36463,5,5,2.3125,2.5625,0.25,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,10,58742,97970,5,5,2.46875,2.484375,0.015625,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,11,51111,21400,5,5,2.328125,2.25,-0.078125,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,12,57064,74563,5,5,2.203125,2.4375,0.234375,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,13,85964,86281,5,5,2.625,2.546875,-0.078125,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,14,82276,78479,5,5,2.53125,2.515625,-0.015625,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,15,18769,74161,5,5,2.3125,2.375,0.0625,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,16,91496,93707,5,5,2.375,2.390625,0.015625,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,17,27704,88879,5,5,2.328125,2.703125,0.375,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,18,95869,13680,5,5,2.421875,2.21875,-0.203125,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,19,11353,41832,5,5,2.21875,2.421875,0.203125,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,0,18298,45231,5,5,2.703125,2.875,0.171875,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,1,39270,54943,5,5,2.96875,2.734375,-0.234375,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,2,27703,51122,5,5,2.8125,2.625,-0.1875,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,3,25032,69271,5,5,2.734375,2.984375,0.25,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,4,28730,91814,5,5,2.921875,2.765625,-0.15625,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,5,11240,39391,5,5,2.734375,2.796875,0.0625,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,6,46298,12082,5,5,2.921875,2.71875,-0.203125,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,7,18829,95977,5,5,2.671875,2.953125,0.28125,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,8,81999,56733,5,5,2.71875,2.9375,0.21875,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,9,68717,77217,5,5,3.046875,2.828125,-0.21875,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,10,43457,54591,5,5,2.875,2.578125,-0.296875,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,11,97540,81792,5,5,2.921875,2.875,-0.046875,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,12,93808,58219,5,5,2.6875,2.78125,0.09375,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,13,70087,81818,5,5,2.796875,2.734375,-0.0625,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,14,20096,99854,5,5,2.765625,2.734375,-0.03125,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,15,10802,19948,5,5,2.640625,2.671875,0.03125,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,16,33296,70073,5,5,2.8125,2.953125,0.140625,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,17,14167,68115,5,5,2.71875,2.953125,0.234375,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,18,40295,58790,5,5,2.875,2.828125,-0.046875,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,19,59884,75313,5,5,2.59375,2.875,0.28125,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,0,28388,65926,5,5,2.65625,2.90625,0.25,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,1,39067,79864,5,5,2.859375,2.765625,-0.09375,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,2,12113,53082,5,5,2.609375,2.703125,0.09375,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,3,73539,10025,5,5,2.78125,2.5625,-0.21875,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,4,44103,86597,5,5,2.921875,2.796875,-0.125,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,5,21074,78692,5,5,2.78125,2.859375,0.078125,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,6,28281,91613,5,5,2.703125,2.765625,0.0625,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,7,52419,91489,5,5,2.71875,2.6875,-0.03125,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,8,36100,19541,5,5,2.96875,2.578125,-0.390625,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,9,43311,16430,5,5,2.84375,2.6875,-0.15625,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,10,41138,40616,5,5,2.921875,2.953125,0.03125,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,11,70270,94478,5,5,2.9375,2.828125,-0.109375,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,12,15277,92269,5,5,2.65625,2.75,0.09375,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,13,51820,95515,5,5,2.6875,2.6875,0.0,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,14,56090,86805,5,5,2.78125,2.703125,-0.078125,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,15,79121,70460,5,5,2.71875,2.90625,0.1875,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,16,38696,34540,5,5,2.9375,2.890625,-0.046875,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,17,54588,14608,5,5,2.5625,2.59375,0.03125,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,18,60838,25817,5,5,2.890625,2.625,-0.265625,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,19,45754,52852,5,5,2.96875,2.65625,-0.3125,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,0,78676,93628,5,5,3.0625,2.828125,-0.234375,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,1,94164,89531,5,5,2.796875,2.859375,0.0625,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,2,33621,16793,5,5,2.859375,2.765625,-0.09375,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,3,85286,99357,5,5,2.796875,2.828125,0.03125,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,4,49128,93946,5,5,2.90625,2.875,-0.03125,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,5,25293,42245,5,5,2.765625,2.96875,0.203125,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,6,45407,64778,5,5,3.0,3.078125,0.078125,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,7,95953,88806,5,5,2.890625,2.8125,-0.078125,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,8,54593,28090,5,5,2.671875,2.78125,0.109375,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,9,44896,47628,5,5,2.890625,2.984375,0.09375,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,10,92707,23851,5,5,2.953125,2.671875,-0.28125,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,11,55242,76572,5,5,2.8125,2.96875,0.15625,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,12,81206,13503,5,5,2.828125,2.625,-0.203125,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,13,86854,47313,5,5,2.828125,3.015625,0.1875,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,14,15461,97908,5,5,2.625,2.78125,0.15625,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,15,84713,85644,5,5,2.921875,2.953125,0.03125,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,16,44748,56040,5,5,3.046875,2.90625,-0.140625,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,17,39308,61214,5,5,2.859375,2.859375,0.0,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,18,37416,89415,5,5,2.859375,2.765625,-0.09375,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,19,55043,42665,5,5,2.859375,3.03125,0.171875,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,0,42731,39621,5,5,4.5,4.125,-0.375,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,1,46079,59495,5,5,4.65625,4.6875,0.03125,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,2,78937,60204,5,5,4.125,4.34375,0.21875,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,3,41950,18107,5,5,4.4375,3.84375,-0.59375,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,4,35294,61362,5,5,4.09375,4.25,0.15625,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,5,90216,13372,5,5,4.03125,3.84375,-0.1875,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,6,74691,49181,5,5,3.984375,4.46875,0.484375,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,7,99924,47315,5,5,4.15625,4.28125,0.125,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,8,95395,55467,5,5,4.15625,4.75,0.59375,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,9,73747,30154,5,5,4.25,3.984375,-0.265625,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,10,12184,50646,5,5,3.703125,4.71875,1.015625,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,11,28598,41354,5,5,3.6875,4.28125,0.59375,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,12,10159,99000,5,5,3.765625,4.40625,0.640625,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,13,36114,30258,5,5,4.28125,4.0,-0.28125,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,14,23818,96231,5,5,3.734375,4.40625,0.671875,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,15,32832,47774,5,5,4.03125,4.46875,0.4375,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,16,68516,57395,5,5,4.375,4.53125,0.15625,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,17,98693,91748,5,5,4.1875,4.21875,0.03125,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,18,33057,55465,5,5,4.0625,4.71875,0.65625,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,19,91874,56003,5,5,4.0,4.9375,0.9375,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,0,43760,87721,5,5,4.0,3.921875,-0.078125,0
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,1,49746,58736,5,5,4.0,3.90625,-0.09375,0
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,2,78339,98134,5,5,3.703125,3.859375,0.15625,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,3,90587,17515,5,5,3.875,3.4375,-0.4375,0
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,4,48865,90396,5,5,3.625,3.796875,0.171875,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,5,42890,37086,5,5,3.671875,3.671875,0.0,0
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,6,49089,34191,5,5,3.625,3.65625,0.03125,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,7,90581,43460,5,5,3.875,3.921875,0.046875,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,8,57498,30325,5,5,3.609375,3.6875,0.078125,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,9,41090,81467,5,5,3.796875,4.0,0.203125,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,10,58594,98273,5,5,3.828125,4.0,0.171875,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,11,21842,62787,5,5,3.515625,3.984375,0.46875,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,12,92425,10224,5,5,3.765625,3.515625,-0.25,0
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,13,75440,46273,5,5,3.96875,4.0,0.03125,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,14,39698,30100,5,5,3.890625,4.03125,0.140625,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,15,17842,27636,5,5,3.484375,3.71875,0.234375,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,16,46651,88607,5,5,3.90625,4.25,0.34375,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,17,37298,51746,5,5,3.734375,3.90625,0.171875,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,18,30011,79119,5,5,3.734375,3.640625,-0.09375,0
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,19,23198,57896,5,5,3.484375,3.5,0.015625,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,0,94138,85780,5,5,3.796875,4.09375,0.296875,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,1,31431,84056,5,5,3.8125,3.734375,-0.078125,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,2,56826,77944,5,5,3.984375,3.75,-0.234375,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,3,20588,98964,5,5,3.5625,4.03125,0.46875,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,4,68144,26914,5,5,4.09375,3.609375,-0.484375,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,5,14325,99870,5,5,3.4375,4.0,0.5625,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,6,52550,73750,5,5,3.984375,3.859375,-0.125,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,7,97823,20456,5,5,3.6875,3.6875,0.0,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,8,52039,98732,5,5,3.984375,4.0625,0.078125,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,9,33405,54344,5,5,3.859375,3.921875,0.0625,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,10,20942,83020,5,5,3.734375,3.796875,0.0625,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,11,29594,23156,5,5,3.515625,3.546875,0.03125,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,12,74380,26832,5,5,3.59375,3.59375,0.0,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,13,27075,75694,5,5,3.625,3.78125,0.15625,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,14,59551,33112,5,5,4.0,3.6875,-0.3125,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,15,32945,33366,5,5,3.84375,3.8125,-0.03125,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,16,49591,65629,5,5,3.796875,4.09375,0.296875,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,17,56504,52142,5,5,4.28125,4.0,-0.28125,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,18,40037,94161,5,5,3.875,3.78125,-0.09375,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,19,46596,26361,5,5,3.9375,3.640625,-0.296875,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,0,17539,43604,5,5,4.40625,6.1875,1.78125,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,1,13823,31470,5,5,4.1875,4.75,0.5625,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,2,78797,88583,5,5,5.59375,4.84375,-0.75,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,3,39921,81493,5,5,4.96875,4.6875,-0.28125,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,4,43468,31112,5,5,5.90625,3.578125,-2.328125,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,5,35692,20866,5,5,5.0625,4.4375,-0.625,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,6,37757,73812,5,5,4.96875,5.15625,0.1875,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,7,23510,37008,5,5,4.6875,4.28125,-0.40625,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,8,23808,55175,5,5,4.1875,5.03125,0.84375,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,9,32381,73540,5,5,4.21875,5.46875,1.25,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,10,24725,89967,5,5,4.75,5.28125,0.53125,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,11,35499,57902,5,5,4.8125,5.96875,1.15625,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,12,15079,17534,5,5,3.875,4.46875,0.59375,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,13,59954,91288,5,5,6.21875,4.5,-1.71875,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,14,72901,68572,5,5,5.375,5.78125,0.40625,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,15,74533,42798,5,5,5.375,5.8125,0.4375,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,16,44460,70973,5,5,6.09375,5.59375,-0.5,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,17,52236,95014,5,5,5.0,5.15625,0.15625,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,18,71983,28937,5,5,5.09375,4.75,-0.34375,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,19,49564,74265,5,5,6.25,4.6875,-1.5625,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,0,75154,65422,5,5,3.15625,3.328125,0.171875,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,1,78250,68875,5,5,3.40625,3.390625,-0.015625,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,2,91214,12204,5,5,3.09375,3.125,0.03125,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,3,80000,10701,5,5,3.890625,3.5,-0.390625,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,4,71915,41252,5,5,3.203125,3.171875,-0.03125,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,5,49229,73361,5,5,3.25,3.390625,0.140625,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,6,14255,24386,5,5,3.125,3.140625,0.015625,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,7,71485,95936,5,5,3.203125,3.765625,0.5625,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,8,26291,43221,5,5,3.109375,3.25,0.140625,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,9,22277,88838,5,5,3.0,3.265625,0.265625,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,10,65708,86689,5,5,3.828125,3.546875,-0.28125,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,11,94024,50762,5,5,3.53125,3.671875,0.140625,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,12,47002,57241,5,5,3.828125,3.125,-0.703125,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,13,87313,89773,5,5,3.3125,3.59375,0.28125,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,14,51262,41723,5,5,2.96875,3.421875,0.453125,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,15,13337,89347,5,5,3.078125,3.421875,0.34375,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,16,89223,71073,5,5,3.125,3.546875,0.421875,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,17,58265,88540,5,5,3.09375,3.5625,0.46875,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,18,49402,96248,5,5,3.75,3.53125,-0.21875,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,19,24066,29287,5,5,3.46875,2.9375,-0.53125,0
